Count,File Name,Type,District,ID,_1_XY,_2_XY,_3_XY,_4_XY,Position X,Position Y
1,District 5 Omega,Premium,?,"-3488, 2532","-3504, 2548","-3472, 2548","-3472, 2516","-3504, 2516",-3488.0000,2532.0000
1,District 5 Omega,Premium,?,"-3632, 6248","-3648, 6232","-3616, 6232","-3616, 6264","-3648, 6264",-3632.0000,6248.0000
1,District 5 Omega,Premium,?,"-3664, 6248","-3680, 6232","-3648, 6232","-3648, 6264","-3680, 6264",-3664.0000,6248.0000
1,District 5 Omega,Premium,?,"-3984, 3440","-4000, 3456","-3968, 3456","-3968, 3424","-4000, 3424",-3984.0000,3440.0000
1,District 5 Omega,Premium,?,"-3984, 4800","-4000, 4816","-3968, 4816","-3968, 4784","-4000, 4784",-3984.0000,4800.0000
1,District 5 Omega,Premium,?,"-3984, 5120","-4000, 5104","-3968, 5104","-3968, 5136","-4000, 5136",-3984.0000,5120.0000
1,District 5 Omega,Premium,?,"-3984, 6480","-4000, 6464","-3968, 6464","-3968, 6496","-4000, 6496",-3984.0000,6480.0000
1,District 5 Omega,Premium,?,"-4016, 3440","-4032, 3456","-4000, 3456","-4000, 3424","-4032, 3424",-4016.0000,3440.0000
1,District 5 Omega,Premium,?,"-4016, 4800","-4032, 4816","-4000, 4816","-4000, 4784","-4032, 4784",-4016.0000,4800.0000
1,District 5 Omega,Premium,?,"-4016, 5120","-4032, 5104","-4000, 5104","-4000, 5136","-4032, 5136",-4016.0000,5120.0000
1,District 5 Omega,Premium,?,"-4016, 6480","-4032, 6464","-4000, 6464","-4000, 6496","-4032, 6496",-4016.0000,6480.0000
1,District 5 Omega,Premium,?,"-4384, 3488","-4400, 3504","-4368, 3504","-4368, 3472","-4400, 3472",-4384.0000,3488.0000
1,District 5 Omega,Premium,?,"-4384, 6432","-4400, 6416","-4368, 6416","-4368, 6448","-4400, 6448",-4384.0000,6432.0000
1,District 5 Omega,Premium,?,"-4416, 3488","-4432, 3504","-4400, 3504","-4400, 3472","-4432, 3472",-4416.0000,3488.0000
1,District 5 Omega,Premium,?,"-4416, 6432","-4432, 6416","-4400, 6416","-4400, 6448","-4432, 6448",-4416.0000,6432.0000
1,District 5 Omega,Premium,?,"-4624, 4732","-4608, 4748","-4640, 4748","-4640, 4716","-4608, 4716",-4624.0000,4732.0000
1,District 5 Omega,Premium,?,"-4624, 5188","-4608, 5172","-4640, 5172","-4640, 5204","-4608, 5204",-4624.0000,5188.0000
1,District 5 Omega,Premium,?,"-464, 4176","-448, 4192","-480, 4192","-480, 4160","-448, 4160",-464.0000,4176.0000
1,District 5 Omega,Premium,?,"-4656, 4732","-4640, 4748","-4672, 4748","-4672, 4716","-4640, 4716",-4656.0000,4732.0000
1,District 5 Omega,Premium,?,"-4656, 5188","-4640, 5172","-4672, 5172","-4672, 5204","-4640, 5204",-4656.0000,5188.0000
1,District 5 Omega,Premium,?,"-4736, 3268","-4752, 3284","-4720, 3284","-4720, 3252","-4752, 3252",-4736.0000,3268.0000
1,District 5 Omega,Premium,?,"-4736, 6652","-4752, 6636","-4720, 6636","-4720, 6668","-4752, 6668",-4736.0000,6652.0000
1,District 5 Omega,Premium,?,"-4768, 3268","-4784, 3284","-4752, 3284","-4752, 3252","-4784, 3252",-4768.0000,3268.0000
1,District 5 Omega,Premium,?,"-4768, 6652","-4784, 6636","-4752, 6636","-4752, 6668","-4784, 6668",-4768.0000,6652.0000
1,District 5 Omega,Premium,?,"-4912, 4398","-4928, 4414","-4896, 4414","-4896, 4382","-4928, 4382",-4912.0000,4398.0000
1,District 5 Omega,Premium,?,"-4912, 5552","-4928, 5536","-4896, 5536","-4896, 5568","-4928, 5568",-4912.0000,5552.0000
1,District 5 Omega,Premium,?,"-4944, 4398","-4960, 4414","-4928, 4414","-4928, 4382","-4960, 4382",-4944.0000,4398.0000
1,District 5 Omega,Premium,?,"-4944, 5552","-4960, 5536","-4928, 5536","-4928, 5568","-4960, 5568",-4944.0000,5552.0000
1,District 5 Omega,Premium,?,"-496, 4176","-480, 4192","-512, 4192","-512, 4160","-480, 4160",-496.0000,4176.0000
1,District 5 Omega,Premium,?,"-5264, 4176","-5280, 4192","-5248, 4192","-5248, 4160","-5280, 4160",-5264.0000,4176.0000
1,District 5 Omega,Premium,?,"-5264, 5744","-5280, 5728","-5248, 5728","-5248, 5760","-5280, 5760",-5264.0000,5744.0000
1,District 5 Omega,Premium,?,"-5296, 4176","-5312, 4192","-5280, 4192","-5280, 4160","-5312, 4160",-5296.0000,4176.0000
1,District 5 Omega,Premium,?,"-5296, 5744","-5312, 5728","-5280, 5728","-5280, 5760","-5312, 5760",-5296.0000,5744.0000
1,District 5 Omega,Premium,?,"-816, 4398","-800, 4414","-832, 4414","-832, 4382","-800, 4382",-816.0000,4398.0000
1,District 5 Omega,Premium,?,"-848, 4398","-832, 4414","-864, 4414","-864, 4382","-832, 4382",-848.0000,4398.0000
1,District 5 Omega,Premium,?,"-992, 3268","-976, 3284","-1008, 3284","-1008, 3252","-976, 3252",-992.0000,3268.0000
1,District 1 Alpha,Standard,?,"0, 1235","16, 1219","16, 1251","-16, 1251","-16, 1219",0.0000,1235.0000
1,District 1 Alpha,Standard,?,"0, -1235","16, -1219","16, -1251","-16, -1251","-16, -1219",0.0000,-1235.0000
1,District 1 Alpha,Standard,?,"1120, 1712","1136, 1696","1136, 1728","1104, 1728","1104, 1696",1120.0000,1712.0000
1,District 1 Alpha,Standard,?,"1120, -1712","1136, -1696","1136, -1728","1104, -1728","1104, -1696",1120.0000,-1712.0000
1,District 1 Alpha,Standard,?,"-1120, 1712","-1136, 1696","-1136, 1728","-1104, 1728","-1104, 1696",-1120.0000,1712.0000
1,District 1 Alpha,Standard,?,"-1120, -1712","-1136, -1696","-1136, -1728","-1104, -1728","-1104, -1696",-1120.0000,-1712.0000
1,District 1 Alpha,Standard,?,"1120, 1904","1136, 1888","1136, 1920","1104, 1920","1104, 1888",1120.0000,1904.0000
1,District 1 Alpha,Standard,?,"1120, -1904","1136, -1888","1136, -1920","1104, -1920","1104, -1888",1120.0000,-1904.0000
1,District 1 Alpha,Standard,?,"-1120, 1904","-1136, 1888","-1136, 1920","-1104, 1920","-1104, 1888",-1120.0000,1904.0000
1,District 1 Alpha,Standard,?,"-1120, -1904","-1136, -1888","-1136, -1920","-1104, -1920","-1104, -1888",-1120.0000,-1904.0000
1,District 1 Alpha,Standard,?,"1120, 2096","1136, 2080","1136, 2112","1104, 2112","1104, 2080",1120.0000,2096.0000
1,District 1 Alpha,Standard,?,"1120, -2096","1136, -2080","1136, -2112","1104, -2112","1104, -2080",1120.0000,-2096.0000
1,District 1 Alpha,Standard,?,"-1120, 2096","-1136, 2080","-1136, 2112","-1104, 2112","-1104, 2080",-1120.0000,2096.0000
1,District 1 Alpha,Standard,?,"-1120, -2096","-1136, -2080","-1136, -2112","-1104, -2112","-1104, -2080",-1120.0000,-2096.0000
1,District 1 Alpha,Standard,?,"1120, 320","1136, 304","1136, 336","1104, 336","1104, 304",1120.0000,320.0000
1,District 1 Alpha,Standard,?,"1120, -320","1136, -304","1136, -336","1104, -336","1104, -304",1120.0000,-320.0000
1,District 1 Alpha,Standard,?,"-1120, 320","-1136, 304","-1136, 336","-1104, 336","-1104, 304",-1120.0000,320.0000
1,District 1 Alpha,Standard,?,"-1120, -320","-1136, -304","-1136, -336","-1104, -336","-1104, -304",-1120.0000,-320.0000
1,District 1 Alpha,Standard,?,"1440, 420","1424, 404","1424, 436","1456, 436","1456, 404",1440.0000,420.0000
1,District 1 Alpha,Standard,?,"1440, -420","1424, -404","1424, -436","1456, -436","1456, -404",1440.0000,-420.0000
1,District 1 Alpha,Standard,?,"-1440, 420","-1424, 404","-1424, 436","-1456, 436","-1456, 404",-1440.0000,420.0000
1,District 1 Alpha,Standard,?,"-1440, -420","-1424, -404","-1424, -436","-1456, -436","-1456, -404",-1440.0000,-420.0000
1,District 1 Alpha,Standard,?,"160, 1136","144, 1120","144, 1152","176, 1152","176, 1120",160.0000,1136.0000
1,District 1 Alpha,Standard,?,"160, -1136","144, -1120","144, -1152","176, -1152","176, -1120",160.0000,-1136.0000
1,District 1 Alpha,Standard,?,"-160, 1136","-144, 1120","-144, 1152","-176, 1152","-176, 1120",-160.0000,1136.0000
1,District 1 Alpha,Standard,?,"-160, -1136","-144, -1120","-144, -1152","-176, -1152","-176, -1120",-160.0000,-1136.0000
1,District 1 Alpha,Standard,?,"1600, 320","1584, 304","1584, 336","1616, 336","1616, 304",1600.0000,320.0000
1,District 1 Alpha,Standard,?,"1600, -320","1584, -304","1584, -336","1616, -336","1616, -304",1600.0000,-320.0000
1,District 1 Alpha,Standard,?,"-1600, 320","-1584, 304","-1584, 336","-1616, 336","-1616, 304",-1600.0000,320.0000
1,District 1 Alpha,Standard,?,"-1600, -320","-1584, -304","-1584, -336","-1616, -336","-1616, -304",-1600.0000,-320.0000
1,District 1 Alpha,Standard,?,"1696, 764","1712, 748","1712, 780","1680, 780","1680, 748",1696.0000,764.0000
1,District 1 Alpha,Standard,?,"1696, -764","1712, -748","1712, -780","1680, -780","1680, -748",1696.0000,-764.0000
1,District 1 Alpha,Standard,?,"-1696, 764","-1712, 748","-1712, 780","-1680, 780","-1680, 748",-1696.0000,764.0000
1,District 1 Alpha,Standard,?,"-1696, -764","-1712, -748","-1712, -780","-1680, -780","-1680, -748",-1696.0000,-764.0000
1,District 1 Alpha,Standard,?,"1872, 668","1888, 652","1888, 684","1856, 684","1856, 652",1872.0000,668.0000
1,District 1 Alpha,Standard,?,"1872, -668","1888, -652","1888, -684","1856, -684","1856, -652",1872.0000,-668.0000
1,District 1 Alpha,Standard,?,"-1872, 668","-1888, 652","-1888, 684","-1856, 684","-1856, 652",-1872.0000,668.0000
1,District 1 Alpha,Standard,?,"-1872, -668","-1888, -652","-1888, -684","-1856, -684","-1856, -652",-1872.0000,-668.0000
1,District 1 Alpha,Standard,?,"2400, 1168","2416, 1152","2416, 1184","2384, 1184","2384, 1152",2400.0000,1168.0000
1,District 1 Alpha,Standard,?,"2400, -1168","2416, -1152","2416, -1184","2384, -1184","2384, -1152",2400.0000,-1168.0000
1,District 1 Alpha,Standard,?,"-2400, 1168","-2416, 1152","-2416, 1184","-2384, 1184","-2384, 1152",-2400.0000,1168.0000
1,District 1 Alpha,Standard,?,"-2400, -1168","-2416, -1152","-2416, -1184","-2384, -1184","-2384, -1152",-2400.0000,-1168.0000
1,District 1 Alpha,Standard,?,"2400, 976","2416, 960","2416, 992","2384, 992","2384, 960",2400.0000,976.0000
1,District 1 Alpha,Standard,?,"2400, -976","2416, -960","2416, -992","2384, -992","2384, -960",2400.0000,-976.0000
1,District 1 Alpha,Standard,?,"-2400, 976","-2416, 960","-2416, 992","-2384, 992","-2384, 960",-2400.0000,976.0000
1,District 1 Alpha,Standard,?,"-2400, -976","-2416, -960","-2416, -992","-2384, -992","-2384, -960",-2400.0000,-976.0000
1,District 1 Alpha,Standard,?,"320, 1056","304, 1040","304, 1072","336, 1072","336, 1040",320.0000,1056.0000
1,District 1 Alpha,Standard,?,"320, -1056","304, -1040","304, -1072","336, -1072","336, -1040",320.0000,-1056.0000
1,District 1 Alpha,Standard,?,"-320, 1056","-304, 1040","-304, 1072","-336, 1072","-336, 1040",-320.0000,1056.0000
1,District 1 Alpha,Standard,?,"-320, -1056","-304, -1040","-304, -1072","-336, -1072","-336, -1040",-320.0000,-1056.0000
1,District 1 Alpha,Standard,?,"768, 2332","784, 2316","784, 2348","752, 2348","752, 2316",768.0000,2332.0000
1,District 1 Alpha,Standard,?,"768, -2332","784, -2316","784, -2348","752, -2348","752, -2316",768.0000,-2332.0000
1,District 1 Alpha,Standard,?,"-768, 2332","-784, 2316","-784, 2348","-752, 2348","-752, 2316",-768.0000,2332.0000
1,District 1 Alpha,Standard,?,"-768, -2332","-784, -2316","-784, -2348","-752, -2348","-752, -2316",-768.0000,-2332.0000
1,District 1 Alpha,Standard,?,"944, 2236","960, 2220","960, 2252","928, 2252","928, 2220",944.0000,2236.0000
1,District 1 Alpha,Standard,?,"944, -2236","960, -2220","960, -2252","928, -2252","928, -2220",944.0000,-2236.0000
1,District 1 Alpha,Standard,?,"-944, 2236","-960, 2220","-960, 2252","-928, 2252","-928, 2220",-944.0000,2236.0000
1,District 1 Alpha,Standard,?,"-944, -2236","-960, -2220","-960, -2252","-928, -2252","-928, -2220",-944.0000,-2236.0000
1,District 2 Beta,Standard,?,"1008, -4292","992, -4308","992, -4276","1024, -4276","1024, -4308",1008.0000,-4292.0000
1,District 2 Beta,Standard,?,"1184, -4196","1168, -4212","1168, -4180","1200, -4180","1200, -4212",1184.0000,-4196.0000
1,District 2 Beta,Standard,?,"1280, -4640","1296, -4656","1296, -4624","1264, -4624","1264, -4656",1280.0000,-4640.0000
1,District 2 Beta,Standard,?,"1280, -5280","1296, -5264","1296, -5296","1264, -5296","1264, -5264",1280.0000,-5280.0000
1,District 2 Beta,Standard,?,"1360, -3680","1344, -3696","1344, -3664","1376, -3664","1376, -3696",1360.0000,-3680.0000
1,District 2 Beta,Standard,?,"1360, -3872","1344, -3888","1344, -3856","1376, -3856","1376, -3888",1360.0000,-3872.0000
1,District 2 Beta,Standard,?,"1440, -4540","1456, -4556","1456, -4524","1424, -4524","1424, -4556",1440.0000,-4540.0000
1,District 2 Beta,Standard,?,"1440, -5380","1456, -5364","1456, -5396","1424, -5396","1424, -5364",1440.0000,-5380.0000
1,District 2 Beta,Standard,?,"1760, -2864","1744, -2880","1744, -2848","1776, -2848","1776, -2880",1760.0000,-2864.0000
1,District 2 Beta,Standard,?,"1760, -3056","1744, -3072","1744, -3040","1776, -3040","1776, -3072",1760.0000,-3056.0000
1,District 2 Beta,Standard,?,"1760, -3248","1744, -3264","1744, -3232","1776, -3232","1776, -3264",1760.0000,-3248.0000
1,District 2 Beta,Standard,?,"1760, -4640","1744, -4656","1744, -4624","1776, -4624","1776, -4656",1760.0000,-4640.0000
1,District 2 Beta,Standard,?,"1760, -5280","1744, -5264","1744, -5296","1776, -5296","1776, -5264",1760.0000,-5280.0000
1,District 2 Beta,Standard,?,"1936, -2724","1920, -2740","1920, -2708","1952, -2708","1952, -2740",1936.0000,-2724.0000
1,District 2 Beta,Standard,?,"2112, -2628","2096, -2644","2096, -2612","2128, -2612","2128, -2644",2112.0000,-2628.0000
1,District 2 Beta,Standard,?,"2560, -3904","2576, -3920","2576, -3888","2544, -3888","2544, -3920",2560.0000,-3904.0000
1,District 2 Beta,Standard,?,"2560, -6016","2576, -6000","2576, -6032","2544, -6032","2544, -6000",2560.0000,-6016.0000
1,District 2 Beta,Standard,?,"2720, -3824","2736, -3840","2736, -3808","2704, -3808","2704, -3840",2720.0000,-3824.0000
1,District 2 Beta,Standard,?,"2720, -6096","2736, -6080","2736, -6112","2704, -6112","2704, -6080",2720.0000,-6096.0000
1,District 2 Beta,Standard,?,"2880, -3725","2896, -3741","2896, -3709","2864, -3709","2864, -3741",2880.0000,-3725.0000
1,District 2 Beta,Standard,?,"2880, -6195","2896, -6179","2896, -6211","2864, -6211","2864, -6179",2880.0000,-6195.0000
1,District 2 Beta,Standard,?,"3040, -3824","3024, -3840","3024, -3808","3056, -3808","3056, -3840",3040.0000,-3824.0000
1,District 2 Beta,Standard,?,"3040, -6096","3024, -6080","3024, -6112","3056, -6112","3056, -6080",3040.0000,-6096.0000
1,District 2 Beta,Standard,?,"3200, -3904","3184, -3920","3184, -3888","3216, -3888","3216, -3920",3200.0000,-3904.0000
1,District 2 Beta,Standard,?,"3200, -6016","3184, -6000","3184, -6032","3216, -6032","3216, -6000",3200.0000,-6016.0000
1,District 2 Beta,Standard,?,"3296, -6460","3312, -6444","3312, -6476","3280, -6476","3280, -6444",3296.0000,-6460.0000
1,District 2 Beta,Standard,?,"3472, -6344","3488, -6328","3488, -6360","3456, -6360","3456, -6328",3472.0000,-6344.0000
1,District 2 Beta,Standard,?,"3648, -2628","3664, -2644","3664, -2612","3632, -2612","3632, -2644",3648.0000,-2628.0000
1,District 2 Beta,Standard,?,"3824, -2724","3840, -2740","3840, -2708","3808, -2708","3808, -2740",3824.0000,-2724.0000
1,District 2 Beta,Standard,?,"4000, -2864","4016, -2880","4016, -2848","3984, -2848","3984, -2880",4000.0000,-2864.0000
1,District 2 Beta,Standard,?,"4000, -3056","4016, -3072","4016, -3040","3984, -3040","3984, -3072",4000.0000,-3056.0000
1,District 2 Beta,Standard,?,"4000, -3248","4016, -3264","4016, -3232","3984, -3232","3984, -3264",4000.0000,-3248.0000
1,District 2 Beta,Standard,?,"4000, -4640","4016, -4656","4016, -4624","3984, -4624","3984, -4656",4000.0000,-4640.0000
1,District 2 Beta,Standard,?,"4000, -5280","4016, -5264","4016, -5296","3984, -5296","3984, -5264",4000.0000,-5280.0000
1,District 2 Beta,Standard,?,"4000, -6672","4016, -6656","4016, -6688","3984, -6688","3984, -6656",4000.0000,-6672.0000
1,District 2 Beta,Standard,?,"4000, -6864","4016, -6848","4016, -6880","3984, -6880","3984, -6848",4000.0000,-6864.0000
1,District 2 Beta,Standard,?,"4320, -4540","4304, -4556","4304, -4524","4336, -4524","4336, -4556",4320.0000,-4540.0000
1,District 2 Beta,Standard,?,"4320, -5380","4304, -5364","4304, -5396","4336, -5396","4336, -5364",4320.0000,-5380.0000
1,District 2 Beta,Standard,?,"4400, -3680","4416, -3696","4416, -3664","4384, -3664","4384, -3696",4400.0000,-3680.0000
1,District 2 Beta,Standard,?,"4400, -3872","4416, -3888","4416, -3856","4384, -3856","4384, -3888",4400.0000,-3872.0000
1,District 2 Beta,Standard,?,"4400, -4064","4416, -4080","4416, -4048","4384, -4048","4384, -4080",4400.0000,-4064.0000
1,District 2 Beta,Standard,?,"4400, -5856","4416, -5840","4416, -5872","4384, -5872","4384, -5840",4400.0000,-5856.0000
1,District 2 Beta,Standard,?,"4400, -6048","4416, -6032","4416, -6064","4384, -6064","4384, -6032",4400.0000,-6048.0000
1,District 2 Beta,Standard,?,"4400, -6240","4416, -6224","4416, -6256","4384, -6256","4384, -6224",4400.0000,-6240.0000
1,District 2 Beta,Standard,?,"4480, -4640","4464, -4656","4464, -4624","4496, -4624","4496, -4656",4480.0000,-4640.0000
1,District 2 Beta,Standard,?,"4480, -5280","4464, -5264","4464, -5296","4496, -5296","4496, -5264",4480.0000,-5280.0000
1,District 2 Beta,Standard,?,"4576, -4176","4592, -4192","4592, -4160","4560, -4160","4560, -4192",4576.0000,-4176.0000
1,District 2 Beta,Standard,?,"4576, -5744","4592, -5728","4592, -5760","4560, -5760","4560, -5728",4576.0000,-5744.0000
1,District 2 Beta,Standard,?,"4752, -4272","4768, -4288","4768, -4256","4736, -4256","4736, -4288",4752.0000,-4272.0000
1,District 2 Beta,Standard,?,"4752, -5648","4768, -5632","4768, -5664","4736, -5664","4736, -5632",4752.0000,-5648.0000
1,District 2 Beta,Standard,?,"480, -3792","464, -3808","464, -3776","496, -3776","496, -3808",480.0000,-3792.0000
1,District 2 Beta,Standard,?,"480, -3984","464, -4000","464, -3968","496, -3968","496, -4000",480.0000,-3984.0000
1,District 2 Beta,Standard,?,"4928, -3364","4944, -3380","4944, -3348","4912, -3348","4912, -3380",4928.0000,-3364.0000
1,District 2 Beta,Standard,?,"4928, -6556","4944, -6540","4944, -6572","4912, -6572","4912, -6540",4928.0000,-6556.0000
1,District 2 Beta,Standard,?,"5104, -3460","5120, -3476","5120, -3444","5088, -3444","5088, -3476",5104.0000,-3460.0000
1,District 2 Beta,Standard,?,"5104, -6460","5120, -6444","5120, -6476","5088, -6476","5088, -6444",5104.0000,-6460.0000
1,District 2 Beta,Standard,?,"5280, -3600","5296, -3616","5296, -3584","5264, -3584","5264, -3616",5280.0000,-3600.0000
1,District 2 Beta,Standard,?,"5280, -3792","5296, -3808","5296, -3776","5264, -3776","5264, -3808",5280.0000,-3792.0000
1,District 2 Beta,Standard,?,"5280, -3984","5296, -4000","5296, -3968","5264, -3968","5264, -4000",5280.0000,-3984.0000
1,District 2 Beta,Standard,?,"5280, -5936","5296, -5920","5296, -5952","5264, -5952","5264, -5920",5280.0000,-5936.0000
1,District 2 Beta,Standard,?,"5280, -6128","5296, -6112","5296, -6144","5264, -6144","5264, -6112",5280.0000,-6128.0000
1,District 2 Beta,Standard,?,"5280, -6320","5296, -6304","5296, -6336","5264, -6336","5264, -6304",5280.0000,-6320.0000
1,District 2 Beta,Standard,?,"656, -3460","640, -3476","640, -3444","672, -3444","672, -3476",656.0000,-3460.0000
1,District 2 Beta,Standard,?,"832, -3364","816, -3380","816, -3348","848, -3348","848, -3380",832.0000,-3364.0000
1,District 4 Delta,Standard,?,"1760, 2864","1744, 2880","1744, 2848","1776, 2848","1776, 2880",1760.0000,2864.0000
1,District 4 Delta,Standard,?,"1760, 3056","1744, 3072","1744, 3040","1776, 3040","1776, 3072",1760.0000,3056.0000
1,District 4 Delta,Standard,?,"1760, 3248","1744, 3264","1744, 3232","1776, 3232","1776, 3264",1760.0000,3248.0000
1,District 4 Delta,Standard,?,"1760, 4640","1744, 4656","1744, 4624","1776, 4624","1776, 4656",1760.0000,4640.0000
1,District 4 Delta,Standard,?,"1760, 5280","1744, 5264","1744, 5296","1776, 5296","1776, 5264",1760.0000,5280.0000
1,District 4 Delta,Standard,?,"1760, 6672","1744, 6656","1744, 6688","1776, 6688","1776, 6656",1760.0000,6672.0000
1,District 4 Delta,Standard,?,"1760, 6864","1744, 6848","1744, 6880","1776, 6880","1776, 6848",1760.0000,6864.0000
1,District 4 Delta,Standard,?,"1760, 7056","1744, 7040","1744, 7072","1776, 7072","1776, 7040",1760.0000,7056.0000
1,District 4 Delta,Standard,?,"1936, 2724","1920, 2740","1920, 2708","1952, 2708","1952, 2740",1936.0000,2724.0000
1,District 4 Delta,Standard,?,"1936, 7196","1920, 7180","1920, 7212","1952, 7212","1952, 7180",1936.0000,7196.0000
1,District 4 Delta,Standard,?,"2112, 2628","2096, 2644","2096, 2612","2128, 2612","2128, 2644",2112.0000,2628.0000
